CustomerID,Recency,Frequency,Monetary,Cluster,Segment
14667,11,25,9175.04,3,Champions
14669,242,3,1259.24,2,Loyal Customers
14670,280,2,392.86,1,Hibernating
14672,235,2,765.55,1,Hibernating
14673,3,5,1736.4,3,Champions
14675,16,1,596.36,0,New / Occasional
14676,31,6,2548.2400000000002,2,Loyal Customers
14680,25,16,28754.11,3,Champions
14682,188,2,52.0,1,Hibernating
14684,26,5,1201.51,2,Loyal Customers
14687,107,1,628.38,1,Hibernating
14688,8,21,5579.1,3,Champions
14690,44,2,355.05,0,New / Occasional
14692,137,4,591.55,2,Loyal Customers
14693,265,1,172.9,1,Hibernating
14696,4,7,2078.95,3,Champions
14697,218,2,188.60999999999999,1,Hibernating
14699,214,1,109.13000000000001,1,Hibernating
14700,32,3,2195.1,2,Loyal Customers
14701,11,9,2526.09,3,Champions
14702,1,17,3251.79,3,Champions
14705,199,1,179.0,1,Hibernating
14710,14,4,599.48,0,New / Occasional
14711,10,11,2839.62,3,Champions
14712,29,3,917.07,2,Loyal Customers
14714,24,1,160.19,0,New / Occasional
14715,25,4,867.38,2,Loyal Customers
14719,2,5,1581.84,3,Champions
14720,6,3,663.81,0,New / Occasional
14722,147,1,180.42000000000002,1,Hibernating
14723,10,6,1122.3600000000001,2,Loyal Customers
14725,25,1,655.58,0,New / Occasional
14727,274,1,268.58,1,Hibernating
14730,1,8,1897.57,3,Champions
14731,47,3,380.02,0,New / Occasional
14732,8,8,2702.4900000000002,3,Champions
14733,16,12,9585.91,3,Champions
14735,4,32,6065.69,3,Champions
14737,4,3,1164.55,0,New / Occasional
14738,43,7,1314.45,2,Loyal Customers
14740,197,3,1448.21,2,Loyal Customers
14741,12,6,1400.34,2,Loyal Customers
14745,113,5,1220.26,2,Loyal Customers
14747,249,1,328.2,1,Hibernating
14748,29,5,1415.75,2,Loyal Customers
14752,44,1,389.64,1,Hibernating
14754,45,2,638.05,0,New / Occasional
14756,15,1,738.96,0,New / Occasional
14757,75,1,420.5,1,Hibernating
14759,5,3,1625.97,0,New / Occasional
14760,297,1,89.2,1,Hibernating
14761,59,2,255.9,1,Hibernating
14762,264,1,300.52,1,Hibernating
14764,47,1,278.3,1,Hibernating
14765,29,3,254.11,0,New / Occasional
14766,8,6,2473.37,3,Champions
14768,17,2,192.60000000000002,0,New / Occasional
14769,3,8,10416.98,3,Champions
14770,232,2,876.42,1,Hibernating
14772,112,1,139.26,1,Hibernating
14775,58,3,1011.9,2,Loyal Customers
14778,127,2,730.86,1,Hibernating
14779,281,3,386.15,1,Hibernating
14784,26,2,289.99,0,New / Occasional
14785,10,2,77.4,0,New / Occasional
14788,7,2,679.4399999999999,0,New / Occasional
14789,29,1,197.64,0,New / Occasional
14790,17,4,745.06,0,New / Occasional
14792,64,1,6.2,1,Hibernating
14793,21,1,228.99,0,New / Occasional
14794,3,7,1319.91,3,Champions
14795,166,1,131.45000000000002,1,Hibernating
14796,1,17,7975.49,3,Champions
14798,53,3,173.74,1,Hibernating
14799,51,1,157.7,1,Hibernating
14800,48,12,4331.79,3,Champions
14801,61,1,189.34,1,Hibernating
14803,162,3,845.55,2,Loyal Customers
14804,9,1,353.27,0,New / Occasional
14805,15,4,546.4,0,New / Occasional
14806,75,1,193.39000000000001,1,Hibernating
14808,40,8,2718.6,2,Loyal Customers
14813,370,2,152.88,1,Hibernating
14815,37,2,778.5,0,New / Occasional
14816,197,1,271.85,1,Hibernating
14817,200,2,1110.34,2,Loyal Customers
14818,74,3,657.8,2,Loyal Customers
14819,64,2,272.07,1,Hibernating
14820,21,4,507.29,0,New / Occasional
14821,367,1,48.800000000000004,1,Hibernating
14823,180,3,321.43,1,Hibernating
14824,10,4,1127.71,0,New / Occasional
14825,4,12,2221.01,3,Champions
14828,197,3,2139.76,2,Loyal Customers
14829,29,4,697.55,2,Loyal Customers
14830,53,1,188.88,1,Hibernating
14834,18,6,1720.3,2,Loyal Customers
14836,10,3,102.44999999999999,0,New / Occasional
14837,90,4,1649.5,2,Loyal Customers
14840,268,1,62.85,1,Hibernating
14841,53,6,3295.76,2,Loyal Customers
14842,44,4,2824.69,2,Loyal Customers
14844,64,4,3189.81,2,Loyal Customers
14847,149,1,309.4,1,Hibernating
14849,22,25,7930.54,3,Champions
14851,23,2,511.35,0,New / Occasional
14852,58,6,2836.69,2,Loyal Customers
14853,24,2,475.8,0,New / Occasional
14854,78,7,2740.03,2,Loyal Customers
14855,119,2,645.65,1,Hibernating
14856,36,3,1290.53,2,Loyal Customers
14857,60,2,1173.12,2,Loyal Customers
14859,13,4,1353.74,2,Loyal Customers
14861,52,1,125.79,1,Hibernating
14862,26,2,841.1999999999999,0,New / Occasional
14863,29,1,266.76,0,New / Occasional
14865,7,2,52.2,0,New / Occasional
14866,11,12,14389.9,3,Champions
14867,186,3,710.28,2,Loyal Customers
14868,3,8,2953.59,3,Champions
14869,9,2,721.45,0,New / Occasional
14870,262,1,327.25,1,Hibernating
14873,210,1,519.68,1,Hibernating
14875,108,2,1465.3200000000002,2,Loyal Customers
14878,13,9,1476.09,3,Champions
14880,77,3,690.59,2,Loyal Customers
14881,20,1,255.4,0,New / Occasional
14882,27,2,589.7,0,New / Occasional
14883,19,6,761.59,2,Loyal Customers
14885,132,1,765.3199999999999,1,Hibernating
14886,253,1,364.8,1,Hibernating
14887,79,1,1862.0,2,Loyal Customers
14888,207,1,369.2,1,Hibernating
14889,336,1,135.9,1,Hibernating
14890,254,1,125.65,1,Hibernating
14891,148,2,554.38,1,Hibernating
14893,10,2,1237.8500000000001,0,New / Occasional
14894,85,1,655.75,1,Hibernating
14895,8,20,11138.710000000001,3,Champions
14896,205,2,468.77000000000004,1,Hibernating
14898,23,6,1269.31,2,Loyal Customers
14902,26,1,332.66,0,New / Occasional
14903,21,5,2795.33,2,Loyal Customers
14904,2,2,1025.44,0,New / Occasional
14907,3,7,3501.1,3,Champions
14910,3,4,434.35,0,New / Occasional
14911,1,201,143711.17,3,Champions
14912,17,2,867.85,0,New / Occasional
14913,36,4,1227.43,2,Loyal Customers
14915,91,2,307.48,1,Hibernating
14916,71,4,1268.98,2,Loyal Customers
14920,213,2,977.77,1,Hibernating
14921,30,2,1316.07,2,Loyal Customers
14923,51,1,749.1,1,Hibernating
14929,32,1,223.88,0,New / Occasional
14930,109,3,2362.96,2,Loyal Customers
14931,5,5,1257.68,0,New / Occasional
14934,82,2,1890.94,2,Loyal Customers
14936,34,8,8137.02,3,Champions
14947,72,2,290.82,1,Hibernating
14950,19,1,371.2,0,New / Occasional
14951,79,1,311.69,1,Hibernating
14952,60,11,8099.49,3,Champions
14953,25,1,285.67,0,New / Occasional
14954,12,1,294.85,0,New / Occasional
14957,253,1,58.49,1,Hibernating
14958,147,3,483.72999999999996,1,Hibernating
14959,64,4,695.42,2,Loyal Customers
14960,8,2,221.27,0,New / Occasional
14961,11,9,7044.68,3,Champions
14962,271,1,126.7,1,Hibernating
14964,247,1,206.21,1,Hibernating
14965,96,2,596.09,1,Hibernating
14966,15,1,183.02,0,New / Occasional
14967,50,1,463.8,1,Hibernating
14968,30,1,147.59,0,New / Occasional
14970,68,4,1592.06,2,Loyal Customers
14971,35,3,1097.98,2,Loyal Customers
14972,128,1,114.77,1,Hibernating
14973,107,3,1314.45,2,Loyal Customers
14974,37,1,89.94,1,Hibernating
14975,57,1,279.94,1,Hibernating
14976,57,7,790.86,2,Loyal Customers
14978,72,5,1921.3700000000001,2,Loyal Customers
14984,19,2,202.37,0,New / Occasional
14985,198,2,292.01,1,Hibernating
14987,16,2,326.4,0,New / Occasional
14988,212,1,334.54,1,Hibernating
14995,39,2,231.98000000000002,0,New / Occasional
14997,46,3,546.1999999999999,2,Loyal Customers
14998,170,2,414.87,1,Hibernating
15002,116,4,1641.76,2,Loyal Customers
15005,16,28,6295.37,3,Champions
15006,51,1,480.38,1,Hibernating
15007,159,1,156.91,1,Hibernating
15009,12,3,1259.43,0,New / Occasional
15010,36,1,308.94,0,New / Occasional
15012,54,2,405.04,1,Hibernating
15016,173,1,170.04,1,Hibernating
15018,39,3,496.21000000000004,0,New / Occasional
15021,9,9,1871.77,3,Champions
15023,3,11,6720.41,3,Champions
15024,10,10,1636.43,3,Champions
15025,33,1,361.96,0,New / Occasional
15026,80,3,469.0,2,Loyal Customers
15027,31,4,1066.1499999999999,2,Loyal Customers
15028,8,4,627.13,0,New / Occasional
15030,72,2,518.28,1,Hibernating
15033,5,10,2557.18,3,Champions
15034,16,8,4274.16,3,Champions
15041,170,1,179.93,1,Hibernating
15043,31,1,537.0,0,New / Occasional
15044,19,17,7634.7300000000005,3,Champions
15045,152,2,735.66,1,Hibernating
15046,9,15,5090.42,3,Champions
15047,270,1,343.62,1,Hibernating
15049,274,1,121.17000000000002,1,Hibernating
15050,25,3,1737.69,2,Loyal Customers
15051,23,3,1383.3600000000001,2,Loyal Customers
15053,5,3,693.95,0,New / Occasional
15054,12,2,302.1,0,New / Occasional
15058,25,11,2102.54,3,Champions
15059,41,9,1337.72,2,Loyal Customers
15060,8,4,294.25,0,New / Occasional
15061,4,48,54534.14,3,Champions
15062,71,4,987.86,2,Loyal Customers
15063,213,1,370.79999999999995,1,Hibernating
15067,78,3,1744.76,2,Loyal Customers
15068,46,2,553.36,0,New / Occasional
15069,179,1,1109.53,1,Hibernating
15070,373,1,106.2,1,Hibernating
15071,94,2,982.07,2,Loyal Customers
15073,10,3,1043.41,0,New / Occasional
15074,105,1,735.67,1,Hibernating
15075,78,1,773.03,1,Hibernating
15076,173,1,880.85,1,Hibernating
15078,7,32,9743.11,3,Champions
15079,213,4,895.61,2,Loyal Customers
15081,22,5,504.8,0,New / Occasional
15083,257,1,88.2,1,Hibernating
15087,282,1,306.94,1,Hibernating
15089,10,6,2420.84,3,Champions
15090,308,1,381.32,1,Hibernating
15092,215,2,457.81,1,Hibernating
15093,18,6,4597.02,3,Champions
15095,104,4,1370.6,2,Loyal Customers
15096,43,1,219.39000000000001,1,Hibernating
15097,4,1,248.08,0,New / Occasional
15099,84,1,410.48,1,Hibernating
15100,334,3,876.0,1,Hibernating
15103,31,2,703.36,0,New / Occasional
15104,197,2,993.54,1,Hibernating
15105,18,7,2298.93,3,Champions
15106,18,5,1422.52,2,Loyal Customers
15107,311,6,319.5,1,Hibernating
15108,142,4,1300.25,2,Loyal Customers
15109,246,1,484.95,1,Hibernating
15110,24,4,996.1,2,Loyal Customers
15111,29,3,1567.48,2,Loyal Customers
15113,10,3,3509.43,2,Loyal Customers
15114,30,10,2760.56,3,Champions
15116,18,4,1352.75,2,Loyal Customers
15117,15,5,1551.78,2,Loyal Customers
15118,134,1,244.8,1,Hibernating
15119,246,1,266.4,1,Hibernating
15120,134,1,358.82,1,Hibernating
15121,50,2,457.72,0,New / Occasional
15123,7,2,2199.31,0,New / Occasional
15124,23,2,184.19,0,New / Occasional
15125,25,15,11528.48,3,Champions
15128,60,4,1471.0,2,Loyal Customers
15130,170,1,330.11,1,Hibernating
15132,18,5,977.9300000000001,2,Loyal Customers
15133,128,3,982.42,2,Loyal Customers
15135,239,1,139.05,1,Hibernating
15139,240,2,178.96,1,Hibernating
15142,46,1,498.74,1,Hibernating
15143,226,1,259.45,1,Hibernating
15144,8,17,6580.44,3,Champions
15145,4,4,1194.73,0,New / Occasional
15146,165,2,1327.16,2,Loyal Customers
15147,240,1,623.5,1,Hibernating
15148,11,1,301.29,0,New / Occasional
15149,134,1,520.8000000000001,1,Hibernating
15150,17,10,5291.33,3,Champions
15152,10,13,4745.69,3,Champions
15154,75,1,254.28,1,Hibernating
15156,1,3,961.49,0,New / Occasional
15157,4,3,1936.07,0,New / Occasional
15159,2,30,18641.010000000002,3,Champions
15165,373,1,487.75,1,Hibernating
15172,9,5,1624.05,3,Champions
15174,323,1,135.75,1,Hibernating
15175,72,1,224.14,1,Hibernating
15178,260,1,40.5,1,Hibernating
15181,66,3,689.4799999999999,2,Loyal Customers
15184,29,2,402.2,0,New / Occasional
15185,70,1,310.62,1,Hibernating
15186,14,2,411.41,0,New / Occasional
15187,2,16,4777.18,3,Champions
15189,1,41,16225.39,3,Champions
15193,61,1,499.32,1,Hibernating
15195,3,1,3861.0,0,New / Occasional
15197,11,3,1079.6100000000001,0,New / Occasional
15201,87,5,1236.54,2,Loyal Customers
15203,26,6,1827.8,2,Loyal Customers
15204,357,1,316.58,1,Hibernating
15205,85,2,653.24,1,Hibernating
15206,10,4,420.29999999999995,0,New / Occasional
15208,1,5,870.12,0,New / Occasional
15210,225,1,331.18,1,Hibernating
15211,60,2,894.4100000000001,2,Loyal Customers
15212,241,1,101.8,1,Hibernating
15213,319,2,328.35,1,Hibernating
15214,2,8,1661.44,3,Champions
15216,88,1,96.6,1,Hibernating
15218,11,11,5756.89,3,Champions
15219,176,1,305.75,1,Hibernating
15220,52,6,1778.96,2,Loyal Customers
15221,366,1,403.25,1,Hibernating
15222,319,1,585.0,1,Hibernating
15223,226,2,755.75,1,Hibernating
15224,358,2,322.08,1,Hibernating
15225,234,1,409.40000000000003,1,Hibernating
15226,311,1,154.41,1,Hibernating
15227,37,5,1219.4,2,Loyal Customers
15228,66,4,3386.71,2,Loyal Customers
15230,239,2,429.6,1,Hibernating
15232,113,2,612.06,1,Hibernating
15234,277,1,197.0,1,Hibernating
15235,218,12,2247.51,2,Loyal Customers
15237,2,4,1412.32,0,New / Occasional
15238,29,3,1071.99,2,Loyal Customers
15239,10,2,780.59,0,New / Occasional
15240,45,5,1706.57,2,Loyal Customers
15241,67,8,1756.44,2,Loyal Customers
15243,74,1,316.68,1,Hibernating
15244,65,2,631.57,2,Loyal Customers
15246,238,2,514.15,1,Hibernating
15249,32,13,6688.46,3,Champions
15252,36,2,740.78,0,New / Occasional
15254,127,1,300.36,1,Hibernating
15255,67,1,890.85,1,Hibernating
15256,149,1,98.45,1,Hibernating
15257,283,1,317.15,1,Hibernating
15258,169,2,623.16,1,Hibernating
15260,100,7,1810.77,2,Loyal Customers
15261,135,1,254.82,1,Hibernating
15262,324,1,178.95000000000002,1,Hibernating
15263,107,1,156.51,1,Hibernating
15264,64,1,393.74,1,Hibernating
15265,151,2,1506.1200000000001,2,Loyal Customers
15266,338,1,119.3,1,Hibernating
15269,24,1,408.8,0,New / Occasional
15270,16,7,2379.49,3,Champions
15271,7,15,2493.34,3,Champions
15274,4,2,716.57,0,New / Occasional
15275,38,1,615.14,0,New / Occasional
15276,66,1,128.63,1,Hibernating
15277,47,1,255.89999999999998,1,Hibernating
15279,355,1,290.51,1,Hibernating
15280,172,1,113.12,1,Hibernating
15287,22,2,486.69,0,New / Occasional
15289,29,3,939.78,2,Loyal Customers
15291,26,15,4668.3,3,Champions
15292,201,1,178.39,1,Hibernating
15296,51,6,3672.86,2,Loyal Customers
15297,10,3,641.94,0,New / Occasional
15298,2,12,4799.9,3,Champions
15299,67,7,4507.01,2,Loyal Customers
15300,64,1,496.44,1,Hibernating
15301,51,12,5049.95,3,Champions
15303,290,1,574.02,1,Hibernating
15304,61,8,694.4000000000001,2,Loyal Customers
15306,64,3,1174.35,2,Loyal Customers
15307,96,1,205.3,1,Hibernating
15308,274,1,310.47,1,Hibernating
15312,75,4,924.85,2,Loyal Customers
15314,199,1,327.97,1,Hibernating
15315,64,2,570.5,1,Hibernating
15316,327,1,165.0,1,Hibernating
15318,4,1,312.62,0,New / Occasional
15325,104,1,161.74,1,Hibernating
15326,334,1,311.71,1,Hibernating
15327,53,1,208.75,1,Hibernating
15330,32,2,714.96,0,New / Occasional
15332,366,4,1661.06,2,Loyal Customers
15335,54,1,170.22,1,Hibernating
15339,66,2,574.07,1,Hibernating
15341,81,1,2020.52,2,Loyal Customers
15342,130,1,406.09,1,Hibernating
15343,87,1,364.5,1,Hibernating
15345,46,1,393.54,1,Hibernating
15348,72,1,158.04,1,Hibernating
15349,158,2,463.90999999999997,1,Hibernating
15350,373,1,115.65,1,Hibernating
15351,12,7,1934.66,3,Champions
15353,255,2,770.12,1,Hibernating
15356,31,10,2718.03,3,Champions
15358,5,22,8347.2,3,Champions
15360,40,1,427.93,0,New / Occasional
15363,373,1,326.0,1,Hibernating
15364,96,2,913.19,2,Loyal Customers
15365,26,7,2314.32,2,Loyal Customers
15366,75,2,602.51,1,Hibernating
15367,57,4,1877.59,2,Loyal Customers
15368,21,1,446.94000000000005,0,New / Occasional
15370,41,7,2386.05,2,Loyal Customers
15372,137,1,2007.3999999999999,2,Loyal Customers
15374,129,1,168.0,1,Hibernating
15376,40,3,1221.56,2,Loyal Customers
15379,169,7,3703.29,2,Loyal Customers
15380,9,5,1690.2600000000002,3,Champions
15381,214,2,596.85,1,Hibernating
15384,170,2,642.41,1,Hibernating
15385,40,1,316.88,1,Hibernating
15386,186,1,394.14,1,Hibernating
15388,270,1,140.54,1,Hibernating
15389,172,1,500.0,1,Hibernating
15392,5,4,1535.53,0,New / Occasional
15393,16,2,231.86,0,New / Occasional
15394,10,4,2183.54,2,Loyal Customers
15395,326,1,107.45,1,Hibernating
15396,113,1,288.18,1,Hibernating
15397,290,1,94.0,1,Hibernating
15398,16,2,1345.53,0,New / Occasional
15399,1,3,815.77,0,New / Occasional
15400,92,5,716.2,2,Loyal Customers
15407,34,4,1046.74,2,Loyal Customers
15408,264,1,267.18,1,Hibernating
15410,84,8,3450.84,2,Loyal Customers
15411,26,4,1348.93,2,Loyal Customers
15412,171,1,190.53,1,Hibernating
15414,10,3,774.9000000000001,0,New / Occasional
15415,313,1,559.61,1,Hibernating
15416,65,4,3984.32,2,Loyal Customers
15421,59,4,950.36,2,Loyal Customers
15422,323,2,97.7,1,Hibernating
15423,38,1,43.5,1,Hibernating
15424,254,2,383.34,1,Hibernating
15426,19,5,1404.07,2,Loyal Customers
15428,15,1,93.78,0,New / Occasional
15432,23,1,171.19,0,New / Occasional
15434,8,5,1041.48,0,New / Occasional
15435,22,1,149.29,0,New / Occasional
15436,12,3,1067.75,0,New / Occasional
15437,262,1,200.16,1,Hibernating
15438,131,1,156.57999999999998,1,Hibernating
15440,55,3,383.68,2,Loyal Customers
15443,2,7,3213.59,3,Champions
15445,264,1,113.5,1,Hibernating
15447,331,1,155.17,1,Hibernating
15448,313,1,494.64,1,Hibernating
15449,26,3,974.52,2,Loyal Customers
15450,30,1,429.84,0,New / Occasional
15452,30,3,528.48,0,New / Occasional
15453,2,7,1371.77,3,Champions
15454,362,1,179.1,1,Hibernating
15457,262,1,237.07,1,Hibernating
15458,25,1,161.64,0,New / Occasional
15460,354,1,214.26,1,Hibernating
15465,20,18,7354.62,3,Champions
15466,85,1,334.53,1,Hibernating
15467,9,3,524.88,0,New / Occasional
15468,51,2,467.51,0,New / Occasional
15469,50,2,538.55,0,New / Occasional
15471,2,1,454.48,0,New / Occasional
15472,113,1,371.56,1,Hibernating
15473,14,7,1771.2,3,Champions
15475,77,1,454.10999999999996,1,Hibernating
15478,40,2,1399.92,2,Loyal Customers
15480,116,1,905.5,1,Hibernating
15482,16,12,10879.76,3,Champions
15483,161,4,225.26,1,Hibernating
15488,93,1,91.32000000000001,1,Hibernating
15489,23,3,1134.28,2,Loyal Customers
15491,95,6,3100.09,2,Loyal Customers
15492,28,2,659.4599999999999,0,New / Occasional
15497,18,2,1262.2,0,New / Occasional
15498,3,27,13316.4,3,Champions
15500,8,4,1131.56,0,New / Occasional
15503,363,1,141.04,1,Hibernating
15504,81,1,52.83,1,Hibernating
15506,23,3,972.08,2,Loyal Customers
15507,172,1,475.86,1,Hibernating
15508,189,6,1000.27,2,Loyal Customers
15510,331,1,250.0,1,Hibernating
15512,156,2,121.0,1,Hibernating
15514,12,11,4023.7200000000003,3,Champions
15516,45,3,62.43,1,Hibernating
15517,233,1,267.03,1,Hibernating
15518,64,8,1921.55,2,Loyal Customers
15520,2,1,343.5,0,New / Occasional
15522,33,2,397.99,0,New / Occasional
15523,84,1,412.01000000000005,1,Hibernating
15524,25,1,440.0,0,New / Occasional
15525,2,3,734.37,0,New / Occasional
15526,33,2,148.44,0,New / Occasional
15528,254,1,229.33,1,Hibernating
15529,23,11,3962.6,3,Champions
15530,22,4,1497.31,2,Loyal Customers
15531,8,2,1972.39,0,New / Occasional
15533,19,3,807.57,0,New / Occasional
15535,173,4,502.9,2,Loyal Customers
15537,163,1,110.92,1,Hibernating
15539,7,1,538.46,0,New / Occasional
15540,11,1,213.3,0,New / Occasional
15541,114,1,85.13000000000001,1,Hibernating
15544,9,9,3546.71,3,Champions
15545,54,2,288.96999999999997,1,Hibernating
15547,7,14,4910.6,3,Champions
15549,77,3,1681.46,2,Loyal Customers
15550,4,4,575.63,0,New / Occasional
15551,37,1,436.06,0,New / Occasional
15552,217,1,90.12,1,Hibernating
15553,60,1,428.93,1,Hibernating
15555,12,16,4794.86,3,Champions
15557,29,1,468.91,0,New / Occasional
15561,12,4,800.59,0,New / Occasional
15562,352,1,134.55,1,Hibernating
15563,22,4,1400.44,2,Loyal Customers
15565,50,2,173.16,1,Hibernating
15568,3,3,758.29,0,New / Occasional
15569,104,5,1375.71,2,Loyal Customers
15570,7,12,4148.82,3,Champions
15571,12,4,650.4300000000001,0,New / Occasional
15572,5,7,2533.42,3,Champions
15573,32,2,591.1899999999999,0,New / Occasional
15576,38,1,921.37,0,New / Occasional
15577,151,3,258.88,1,Hibernating
15579,69,2,327.6,1,Hibernating
15581,121,13,3675.77,2,Loyal Customers
15582,25,3,682.9100000000001,0,New / Occasional
15584,24,4,720.86,2,Loyal Customers
15585,177,1,455.3,1,Hibernating
15589,256,3,478.53000000000003,1,Hibernating
15592,47,1,388.58,1,Hibernating
15593,71,1,199.8,1,Hibernating
15594,16,5,1771.78,2,Loyal Customers
15598,53,1,240.68,1,Hibernating
15599,27,2,761.74,0,New / Occasional
15602,8,9,1297.8700000000001,3,Champions
15603,79,1,48.480000000000004,1,Hibernating
15605,36,5,1198.23,2,Loyal Customers
15606,61,9,2920.16,2,Loyal Customers
15607,337,1,104.76,1,Hibernating
15608,28,4,1093.68,2,Loyal Customers
15609,184,1,298.48,1,Hibernating
15610,52,1,112.46000000000001,1,Hibernating
15611,10,13,1591.45,3,Champions
15612,36,2,195.15,0,New / Occasional
15615,10,23,10399.74,3,Champions
15618,33,4,776.851,2,Loyal Customers
15621,4,4,1293.03,0,New / Occasional
15622,43,9,3709.56,3,Champions
15624,117,4,588.13,2,Loyal Customers
15625,104,4,1534.26,2,Loyal Customers
15626,75,2,675.8,2,Loyal Customers
15628,5,9,2870.2400000000002,3,Champions
15630,45,2,1186.35,2,Loyal Customers
15632,16,8,3285.31,3,Champions
15634,17,1,243.55,0,New / Occasional
15636,90,2,724.76,2,Loyal Customers
15639,134,1,425.32,1,Hibernating
15641,105,4,1887.2,2,Loyal Customers
15643,192,3,664.0,1,Hibernating
15644,166,4,803.54,2,Loyal Customers
15646,158,3,447.64000000000004,1,Hibernating
15648,204,2,639.5,1,Hibernating
15649,336,2,816.0,1,Hibernating
15651,37,3,646.3,2,Loyal Customers
15652,91,1,337.74,1,Hibernating
15654,9,2,922.53,0,New / Occasional
15655,243,1,560.67,1,Hibernating
15656,45,4,748.5,2,Loyal Customers
15658,190,5,1024.1000000000001,2,Loyal Customers
15659,44,1,306.45,1,Hibernating
15663,106,1,138.14,1,Hibernating
15664,51,1,386.43,1,Hibernating
15665,168,2,2222.21,2,Loyal Customers
15667,40,1,301.32,1,Hibernating
15668,218,1,76.32000000000001,1,Hibernating
15669,40,4,684.34,2,Loyal Customers
15671,19,7,2657.13,3,Champions
15673,88,4,2726.23,2,Loyal Customers
15674,73,5,2446.6,2,Loyal Customers
15675,81,3,323.69,1,Hibernating
15676,19,3,3435.76,2,Loyal Customers
15678,53,1,352.7,1,Hibernating
15679,24,4,781.28,2,Loyal Customers
15680,9,3,1333.68,0,New / Occasional
15681,25,5,1426.16,2,Loyal Customers
15683,117,1,193.75,1,Hibernating
15687,9,9,2993.1,3,Champions
15689,120,2,254.1,1,Hibernating
15690,4,2,239.76,0,New / Occasional
15691,252,1,136.8,1,Hibernating
15695,267,2,409.98,1,Hibernating
15696,33,8,2711.11,2,Loyal Customers
15699,18,1,309.65,0,New / Occasional
15700,172,2,696.68,1,Hibernating
15701,2,4,1529.0,0,New / Occasional
15703,265,1,211.5,1,Hibernating
15705,201,1,143.1,1,Hibernating
15706,64,4,1060.56,2,Loyal Customers
15707,35,4,916.98,2,Loyal Customers
15708,41,7,3235.25,2,Loyal Customers
15709,284,1,133.25,1,Hibernating
15712,9,5,1072.3600000000001,0,New / Occasional
15713,143,2,356.7,1,Hibernating
15714,12,2,330.03000000000003,0,New / Occasional
15716,146,4,1101.1100000000001,2,Loyal Customers
15717,234,1,150.3,1,Hibernating
15719,33,13,5030.07,3,Champions
15720,24,1,598.73,0,New / Occasional
15722,36,5,2211.21,2,Loyal Customers
15723,365,1,190.7,1,Hibernating
15724,201,2,218.25,1,Hibernating
15725,15,1,415.25,0,New / Occasional
15727,17,7,5159.06,3,Champions
15729,213,1,85.0,1,Hibernating
15733,283,1,162.3,1,Hibernating
15734,115,2,1339.45,2,Loyal Customers
15737,15,8,1188.1200000000001,3,Champions
15738,19,16,4812.42,3,Champions
15740,49,1,154.88,1,Hibernating
15744,78,1,34.8,1,Hibernating
15748,40,1,144.36,1,Hibernating
15749,235,3,44534.3,2,Loyal Customers
15752,40,7,2626.6,2,Loyal Customers
15753,305,1,79.2,1,Hibernating
15754,51,3,458.57,2,Loyal Customers
15757,66,2,714.42,2,Loyal Customers
15758,25,1,205.25,0,New / Occasional
15759,218,3,253.04,1,Hibernating
15762,65,2,583.75,1,Hibernating
15763,32,2,1086.92,2,Loyal Customers
15764,88,6,3279.97,2,Loyal Customers
15766,64,1,315.06,1,Hibernating
15768,116,3,621.8299999999999,2,Loyal Customers
15769,7,26,56252.72,3,Champions
15774,69,1,270.8,1,Hibernating
15775,245,1,104.9,1,Hibernating
15776,133,1,241.62,1,Hibernating
15780,184,3,475.28000000000003,1,Hibernating
15781,25,3,345.46,0,New / Occasional
15782,10,3,2614.7400000000002,2,Loyal Customers
15783,11,1,246.3,0,New / Occasional
15785,33,5,2328.9700000000003,2,Loyal Customers
15787,26,3,933.26,2,Loyal Customers
15789,358,1,351.3,1,Hibernating
15790,10,1,218.75,0,New / Occasional
15791,44,2,1612.69,2,Loyal Customers
15793,15,3,965.61,0,New / Occasional
15795,150,1,610.01,1,Hibernating
15797,113,4,2207.4,2,Loyal Customers
15799,76,3,884.14,2,Loyal Customers
15801,46,3,1063.95,2,Loyal Customers
15802,143,1,451.42,1,Hibernating
15804,1,13,4206.39,3,Champions
15805,23,17,5488.18,3,Champions
15806,46,3,784.58,2,Loyal Customers
15807,50,3,903.9,2,Loyal Customers
15808,306,4,3651.27,2,Loyal Customers
15809,36,5,515.77,2,Loyal Customers
15810,79,4,1391.98,2,Loyal Customers
15811,22,6,2218.62,2,Loyal Customers
15812,107,5,1801.14,2,Loyal Customers
15813,208,2,1303.9099999999999,2,Loyal Customers
15814,17,4,1945.33,2,Loyal Customers
15815,64,5,2100.6,2,Loyal Customers
15820,320,1,206.98,1,Hibernating
15821,44,2,570.96,0,New / Occasional
15822,3,2,885.47,0,New / Occasional
15825,172,1,532.94,1,Hibernating
15827,73,14,1836.0900000000001,2,Loyal Customers
15829,99,2,636.14,1,Hibernating
15830,38,1,576.0,0,New / Occasional
15831,58,3,794.64,2,Loyal Customers
15832,254,1,836.79,1,Hibernating
15836,50,1,137.37,1,Hibernating
15838,11,19,33643.08,3,Champions
15839,33,3,1048.49,2,Loyal Customers
15840,59,2,355.56,1,Hibernating
15841,73,4,1224.06,2,Loyal Customers
15843,304,1,118.95000000000002,1,Hibernating
15844,46,1,130.73999999999998,1,Hibernating
15845,18,8,3711.77,3,Champions
15850,19,2,234.88,0,New / Occasional
